zotu_1	zotu_2	interaction	RMTt	trt	taxa1	taxa2	group1	group2
Botu89	Fotu1666	1	0.94	terrace4	f:auto67_4W.89	g:Archaeorhizomyces.1666	Bacteria	Fungi
Botu89	Fotu330	1	0.94	terrace4	f:auto67_4W.89	g:Phialocephala.330	Bacteria	Fungi
Botu89	Potu111	1	0.94	terrace4	f:auto67_4W.89	g:Trinematidae_X.111	Bacteria	Protists
Botu89	Potu1113	1	0.94	terrace4	f:auto67_4W.89	g:Spongomonas.1113	Bacteria	Protists
Botu89	Potu130	1	0.94	terrace4	f:auto67_4W.89	g:Assulina.130	Bacteria	Protists
Botu89	Potu306	1	0.94	terrace4	f:auto67_4W.89	o:Glissomonadida.306	Bacteria	Protists
Botu89	Potu395	1	0.94	terrace4	f:auto67_4W.89	g:Chrysophyceae_Clade-H_X.395	Bacteria	Protists
Botu89	Potu499	1	0.94	terrace4	f:auto67_4W.89	f:Allapsidae.499	Bacteria	Protists
Botu89	Potu909	1	0.94	terrace4	f:auto67_4W.89	g:Acanthamoeba.909	Bacteria	Protists
Botu90	Fotu1010	1	0.94	terrace4	f:Acetobacteraceae.90	g:Venturia.1010	Bacteria	Fungi
Botu90	Fotu1666	1	0.94	terrace4	f:Acetobacteraceae.90	g:Archaeorhizomyces.1666	Bacteria	Fungi
Botu90	Fotu314	1	0.94	terrace4	f:Acetobacteraceae.90	o:Cantharellales.314	Bacteria	Fungi
Botu90	Fotu330	1	0.94	terrace4	f:Acetobacteraceae.90	g:Phialocephala.330	Bacteria	Fungi
Botu90	Fotu994	1	0.94	terrace4	f:Acetobacteraceae.90	f:Venturiaceae.994	Bacteria	Fungi
Botu90	Potu1113	1	0.94	terrace4	f:Acetobacteraceae.90	g:Spongomonas.1113	Bacteria	Protists
Botu90	Potu310	1	0.94	terrace4	f:Acetobacteraceae.90	g:Vampyrella.310	Bacteria	Protists
Botu90	Potu374	1	0.94	terrace4	f:Acetobacteraceae.90	o:Glissomonadida.374	Bacteria	Protists
Botu90	Potu487	1	0.94	terrace4	f:Acetobacteraceae.90	o:Cryomonadida.487	Bacteria	Protists
Botu90	Potu875	1	0.94	terrace4	f:Acetobacteraceae.90	g:Ochromonas.875	Bacteria	Protists
Botu90	Potu909	1	0.94	terrace4	f:Acetobacteraceae.90	g:Acanthamoeba.909	Bacteria	Protists
Botu91	Botu913	1	0.94	terrace4	f:Isosphaeraceae.91	f:Conexibacteraceae.913	Bacteria	Bacteria
Botu91	Fotu1107	1	0.94	terrace4	f:Isosphaeraceae.91	g:Antennariella.1107	Bacteria	Fungi
Botu91	Fotu1580	1	0.94	terrace4	f:Isosphaeraceae.91	g:Archaeorhizomyces.1580	Bacteria	Fungi
Botu91	Fotu57	1	0.94	terrace4	f:Isosphaeraceae.91	g:Meliniomyces.57	Bacteria	Fungi
Botu91	Potu167	1	0.94	terrace4	f:Isosphaeraceae.91	c:Trebouxiophyceae.167	Bacteria	Protists
Botu913	Fotu1107	1	0.94	terrace4	f:Conexibacteraceae.913	g:Antennariella.1107	Bacteria	Fungi
Botu913	Fotu483	1	0.94	terrace4	f:Conexibacteraceae.913	g:Oidiodendron.483	Bacteria	Fungi
Botu913	Fotu57	1	0.94	terrace4	f:Conexibacteraceae.913	g:Meliniomyces.57	Bacteria	Fungi
Botu913	Potu1289	1	0.94	terrace4	f:Conexibacteraceae.913	o:Rotaliida.1289	Bacteria	Protists
Botu913	Potu1320	1	0.94	terrace4	f:Conexibacteraceae.913	g:Cercomonas.1320	Bacteria	Protists
Botu913	Potu167	1	0.94	terrace4	f:Conexibacteraceae.913	c:Trebouxiophyceae.167	Bacteria	Protists
Botu913	Potu233	1	0.94	terrace4	f:Conexibacteraceae.913	f:Limnofilidae.233	Bacteria	Protists
Botu923	Fotu1544	1	0.94	terrace4	o:WD2101.923	g:Archaeorhizomyces.1544	Bacteria	Fungi
Botu923	Potu1075	1	0.94	terrace4	o:WD2101.923	g:Allpasidae_Group-Te.1075	Bacteria	Protists
Botu923	Potu1503	1	0.94	terrace4	o:WD2101.923	g:Paracercomonas.1503	Bacteria	Protists
Botu923	Potu302	1	0.94	terrace4	o:WD2101.923	g:Euglena.302	Bacteria	Protists
Botu933	Potu48	1	0.94	terrace4	o:WD2101.933	o:Glissomonadida.48	Bacteria	Protists
Botu94	Fotu1552	1	0.94	terrace4	f:Chthonomonadaceae.94	g:Archaeorhizomyces.1552	Bacteria	Fungi
Botu94	Notu113	1	0.94	terrace4	f:Chthonomonadaceae.94	f:Enoplea_X.113	Bacteria	Nematodes
Botu94	Potu1503	1	0.94	terrace4	f:Chthonomonadaceae.94	g:Paracercomonas.1503	Bacteria	Protists
Botu94	Potu700	1	0.94	terrace4	f:Chthonomonadaceae.94	g:Cryptodifflugia.700	Bacteria	Protists
Botu962	Fotu1552	1	0.94	terrace4	f:Gemmataceae.962	g:Archaeorhizomyces.1552	Bacteria	Fungi
Botu962	Potu243	1	0.94	terrace4	f:Gemmataceae.962	g:Cercomonas.243	Bacteria	Protists
Botu962	Potu287	1	0.94	terrace4	f:Gemmataceae.962	g:Allapsidae_X.287	Bacteria	Protists
Botu962	Potu302	1	0.94	terrace4	f:Gemmataceae.962	g:Euglena.302	Bacteria	Protists
Botu962	Potu698	1	0.94	terrace4	f:Gemmataceae.962	o:Glissomonadida.698	Bacteria	Protists
Botu970	Potu1245	1	0.94	terrace4	g:Geobacter.970	c:Litostomatea.1245	Bacteria	Protists
Botu970	Potu430	1	0.94	terrace4	g:Geobacter.970	g:Allpasidae_Group-Te.430	Bacteria	Protists
Botu970	Potu969	1	0.94	terrace4	g:Geobacter.970	g:Acanthamoeba.969	Bacteria	Protists
Botu977	Fotu1603	1	0.94	terrace4	o:[Pedosphaerales].977	g:Apiotrichum.1603	Bacteria	Fungi
Fotu1010	Fotu1251	1	0.94	terrace4	g:Venturia.1010	o:Capnodiales.1251	Fungi	Fungi
Fotu1010	Fotu508	1	0.94	terrace4	g:Venturia.1010	g:Oidiodendron.508	Fungi	Fungi
Fotu1010	Potu1198	1	0.94	terrace4	g:Venturia.1010	g:Bodo.1198	Fungi	Protists
Fotu1010	Potu1871	1	0.94	terrace4	g:Venturia.1010	g:Cyrtolophosis.1871	Fungi	Protists
Fotu1010	Potu305	1	0.94	terrace4	g:Venturia.1010	o:Glissomonadida.305	Fungi	Protists
Fotu1010	Potu367	1	0.94	terrace4	g:Venturia.1010	g:Rhogostoma-lineage_X.367	Fungi	Protists
Fotu1010	Potu374	1	0.94	terrace4	g:Venturia.1010	o:Glissomonadida.374	Fungi	Protists
Fotu1010	Potu487	1	0.94	terrace4	g:Venturia.1010	o:Cryomonadida.487	Fungi	Protists
Fotu1010	Potu495	1	0.94	terrace4	g:Venturia.1010	c:Trebouxiophyceae.495	Fungi	Protists
Fotu1010	Potu796	1	0.94	terrace4	g:Venturia.1010	f:Allapsidae.796	Fungi	Protists
Fotu1010	Potu875	1	0.94	terrace4	g:Venturia.1010	g:Ochromonas.875	Fungi	Protists
Fotu1107	Fotu70	1	0.94	terrace4	g:Antennariella.1107	g:Botryobasidium.70	Fungi	Fungi
Fotu1107	Potu1289	1	0.94	terrace4	g:Antennariella.1107	o:Rotaliida.1289	Fungi	Protists
Fotu1107	Potu1320	1	0.94	terrace4	g:Antennariella.1107	g:Cercomonas.1320	Fungi	Protists
Fotu1107	Potu167	1	0.94	terrace4	g:Antennariella.1107	c:Trebouxiophyceae.167	Fungi	Protists
Fotu1125	Fotu1186	1	0.94	terrace4	g:Mortierella.1125	g:Devriesia.1186	Fungi	Fungi
Fotu1125	Fotu1718	1	0.94	terrace4	g:Mortierella.1125	g:Archaeorhizomyces.1718	Fungi	Fungi
Fotu1125	Potu1094	1	0.94	terrace4	g:Mortierella.1125	g:Mesofila.1094	Fungi	Protists
Fotu1125	Potu250	1	0.94	terrace4	g:Mortierella.1125	o:Variosea_X.250	Fungi	Protists
Fotu1125	Potu312	1	0.94	terrace4	g:Mortierella.1125	c:Filosa-Sarcomonadea.312	Fungi	Protists
Fotu1125	Potu348	1	0.94	terrace4	g:Mortierella.1125	g:Allapsidae_X.348	Fungi	Protists
Fotu1125	Potu541	1	0.94	terrace4	g:Mortierella.1125	g:Flectomonas.541	Fungi	Protists
Fotu1125	Potu613	1	0.94	terrace4	g:Mortierella.1125	c:Chlorophyceae.613	Fungi	Protists
Fotu1142	Fotu246	1	0.94	terrace4	g:Mortierella.1142	f:Herpotrichiellaceae.246	Fungi	Fungi
Fotu1142	Fotu458	1	0.94	terrace4	g:Mortierella.1142	o:Helotiales.458	Fungi	Fungi
Fotu1142	Potu1191	1	0.94	terrace4	g:Mortierella.1142	o:Euglenida.1191	Fungi	Protists
Fotu1142	Potu615	1	0.94	terrace4	g:Mortierella.1142	g:Eocercomonas.615	Fungi	Protists
Fotu1148	Fotu1666	1	0.94	terrace4	c:Dothideomycetes.1148	g:Archaeorhizomyces.1666	Fungi	Fungi
Fotu1148	Fotu228	1	0.94	terrace4	c:Dothideomycetes.1148	g:Meliniomyces.228	Fungi	Fungi
Fotu1148	Fotu530	1	0.94	terrace4	c:Dothideomycetes.1148	g:Leptodontidium.530	Fungi	Fungi
Fotu1148	Fotu841	1	0.94	terrace4	c:Dothideomycetes.1148	f:Hyaloscyphaceae.841	Fungi	Fungi
Fotu1148	Fotu989	1	0.94	terrace4	c:Dothideomycetes.1148	f:Venturiaceae.989	Fungi	Fungi
Fotu1148	Fotu994	1	0.94	terrace4	c:Dothideomycetes.1148	f:Venturiaceae.994	Fungi	Fungi
Fotu1148	Potu130	1	0.94	terrace4	c:Dothideomycetes.1148	g:Assulina.130	Fungi	Protists
Fotu1148	Potu1575	1	0.94	terrace4	c:Dothideomycetes.1148	f:Allapsidae.1575	Fungi	Protists
Fotu1148	Potu306	1	0.94	terrace4	c:Dothideomycetes.1148	o:Glissomonadida.306	Fungi	Protists
Fotu1148	Potu486	1	0.94	terrace4	c:Dothideomycetes.1148	g:Paracercomonas.486	Fungi	Protists
Fotu118	Fotu246	1	0.94	terrace4	g:Byssocorticium.118	f:Herpotrichiellaceae.246	Fungi	Fungi
Fotu118	Fotu289	1	0.94	terrace4	g:Byssocorticium.118	g:Penicillium.289	Fungi	Fungi
Fotu118	Potu1353	1	0.94	terrace4	g:Byssocorticium.118	f:Sandonidae.1353	Fungi	Protists
Fotu118	Potu233	1	0.94	terrace4	g:Byssocorticium.118	f:Limnofilidae.233	Fungi	Protists
Fotu1184	Fotu1669	1	0.94	terrace4	g:Devriesia.1184	g:Archaeorhizomyces.1669	Fungi	Fungi
Fotu1184	Fotu710	1	0.94	terrace4	g:Devriesia.1184	g:Pezoloma.710	Fungi	Fungi
Fotu1186	Potu541	1	0.94	terrace4	g:Devriesia.1186	g:Flectomonas.541	Fungi	Protists
Fotu1186	Potu613	1	0.94	terrace4	g:Devriesia.1186	c:Chlorophyceae.613	Fungi	Protists
Fotu1251	Fotu508	1	0.94	terrace4	o:Capnodiales.1251	g:Oidiodendron.508	Fungi	Fungi
Fotu1251	Fotu988	1	0.94	terrace4	o:Capnodiales.1251	f:Venturiaceae.988	Fungi	Fungi
Fotu1251	Potu1198	1	0.94	terrace4	o:Capnodiales.1251	g:Bodo.1198	Fungi	Protists
Fotu1251	Potu1799	1	0.94	terrace4	o:Capnodiales.1251	g:Spongomonas.1799	Fungi	Protists
Fotu1251	Potu1871	1	0.94	terrace4	o:Capnodiales.1251	g:Cyrtolophosis.1871	Fungi	Protists
Fotu1251	Potu305	1	0.94	terrace4	o:Capnodiales.1251	o:Glissomonadida.305	Fungi	Protists
Fotu1251	Potu306	1	0.94	terrace4	o:Capnodiales.1251	o:Glissomonadida.306	Fungi	Protists
Fotu1251	Potu374	1	0.94	terrace4	o:Capnodiales.1251	o:Glissomonadida.374	Fungi	Protists
Fotu1542	Notu113	1	0.94	terrace4	g:Archaeorhizomyces.1542	f:Enoplea_X.113	Fungi	Nematodes
Fotu1542	Notu343	1	0.94	terrace4	g:Archaeorhizomyces.1542	g:Enchodelus.343	Fungi	Nematodes
Fotu1542	Potu286	1	0.94	terrace4	g:Archaeorhizomyces.1542	f:Allapsidae.286	Fungi	Protists
Fotu1542	Potu312	1	0.94	terrace4	g:Archaeorhizomyces.1542	c:Filosa-Sarcomonadea.312	Fungi	Protists
Fotu1542	Potu319	1	0.94	terrace4	g:Archaeorhizomyces.1542	o:Vampyrellida.319	Fungi	Protists
Fotu1542	Potu368	1	0.94	terrace4	g:Archaeorhizomyces.1542	o:Glissomonadida.368	Fungi	Protists
Fotu1542	Potu741	1	0.94	terrace4	g:Archaeorhizomyces.1542	o:Glissomonadida.741	Fungi	Protists
Fotu1544	Fotu78	1	0.94	terrace4	g:Archaeorhizomyces.1544	g:Penicillium.78	Fungi	Fungi
Fotu1544	Potu210	1	0.94	terrace4	g:Archaeorhizomyces.1544	f:Limnofilidae.210	Fungi	Protists
Fotu1544	Potu226	1	0.94	terrace4	g:Archaeorhizomyces.1544	g:Sphenoderia.226	Fungi	Protists
Fotu1544	Potu286	1	0.94	terrace4	g:Archaeorhizomyces.1544	f:Allapsidae.286	Fungi	Protists
Fotu1544	Potu302	1	0.94	terrace4	g:Archaeorhizomyces.1544	g:Euglena.302	Fungi	Protists
Fotu1544	Potu368	1	0.94	terrace4	g:Archaeorhizomyces.1544	o:Glissomonadida.368	Fungi	Protists
Fotu1544	Potu456	1	0.94	terrace4	g:Archaeorhizomyces.1544	o:Glissomonadida.456	Fungi	Protists
Fotu1546	Fotu1633	1	0.94	terrace4	g:Archaeorhizomyces.1546	g:Archaeorhizomyces.1633	Fungi	Fungi
Fotu1546	Fotu989	1	0.94	terrace4	g:Archaeorhizomyces.1546	f:Venturiaceae.989	Fungi	Fungi
Fotu1546	Potu1060	1	0.94	terrace4	g:Archaeorhizomyces.1546	f:Sandonidae.1060	Fungi	Protists
Fotu1546	Potu130	1	0.94	terrace4	g:Archaeorhizomyces.1546	g:Assulina.130	Fungi	Protists
Fotu1546	Potu1799	1	0.94	terrace4	g:Archaeorhizomyces.1546	g:Spongomonas.1799	Fungi	Protists
Fotu1546	Potu1871	1	0.94	terrace4	g:Archaeorhizomyces.1546	g:Cyrtolophosis.1871	Fungi	Protists
Fotu1546	Potu305	1	0.94	terrace4	g:Archaeorhizomyces.1546	o:Glissomonadida.305	Fungi	Protists
Fotu1546	Potu499	1	0.94	terrace4	g:Archaeorhizomyces.1546	f:Allapsidae.499	Fungi	Protists
Fotu1552	Potu151	1	0.94	terrace4	g:Archaeorhizomyces.1552	f:Chrysophyceae_Clade-C.151	Fungi	Protists
Fotu1575	Potu489	1	0.94	terrace4	g:Archaeorhizomyces.1575	c:Spirotrichea.489	Fungi	Protists
Fotu1580	Fotu57	1	0.94	terrace4	g:Archaeorhizomyces.1580	g:Meliniomyces.57	Fungi	Fungi
Fotu1580	Potu167	1	0.94	terrace4	g:Archaeorhizomyces.1580	c:Trebouxiophyceae.167	Fungi	Protists
Fotu1591	Fotu483	1	0.94	terrace4	g:Archaeorhizomyces.1591	g:Oidiodendron.483	Fungi	Fungi
Fotu1591	Potu1320	1	0.94	terrace4	g:Archaeorhizomyces.1591	g:Cercomonas.1320	Fungi	Protists
Fotu1591	Potu390	1	0.94	terrace4	g:Archaeorhizomyces.1591	g:Allapsidae_X.390	Fungi	Protists
Fotu1591	Potu489	1	0.94	terrace4	g:Archaeorhizomyces.1591	c:Spirotrichea.489	Fungi	Protists
Fotu1591	Potu60	1	0.94	terrace4	g:Archaeorhizomyces.1591	g:Rhogostoma-lineage_X.60	Fungi	Protists
Fotu1633	Fotu988	1	0.94	terrace4	g:Archaeorhizomyces.1633	f:Venturiaceae.988	Fungi	Fungi
Fotu1633	Fotu989	1	0.94	terrace4	g:Archaeorhizomyces.1633	f:Venturiaceae.989	Fungi	Fungi
Fotu1633	Potu1060	1	0.94	terrace4	g:Archaeorhizomyces.1633	f:Sandonidae.1060	Fungi	Protists
Fotu1633	Potu1799	1	0.94	terrace4	g:Archaeorhizomyces.1633	g:Spongomonas.1799	Fungi	Protists
Fotu1633	Potu1871	1	0.94	terrace4	g:Archaeorhizomyces.1633	g:Cyrtolophosis.1871	Fungi	Protists
Fotu1633	Potu305	1	0.94	terrace4	g:Archaeorhizomyces.1633	o:Glissomonadida.305	Fungi	Protists
Fotu1633	Potu486	1	0.94	terrace4	g:Archaeorhizomyces.1633	g:Paracercomonas.486	Fungi	Protists
Fotu1666	Fotu314	1	0.94	terrace4	g:Archaeorhizomyces.1666	o:Cantharellales.314	Fungi	Fungi
Fotu1666	Fotu841	1	0.94	terrace4	g:Archaeorhizomyces.1666	f:Hyaloscyphaceae.841	Fungi	Fungi
Fotu1666	Fotu994	1	0.94	terrace4	g:Archaeorhizomyces.1666	f:Venturiaceae.994	Fungi	Fungi
Fotu1666	Potu111	1	0.94	terrace4	g:Archaeorhizomyces.1666	g:Trinematidae_X.111	Fungi	Protists
Fotu1666	Potu1231	1	0.94	terrace4	g:Archaeorhizomyces.1666	o:Kinetoplastida.1231	Fungi	Protists
Fotu1666	Potu1575	1	0.94	terrace4	g:Archaeorhizomyces.1666	f:Allapsidae.1575	Fungi	Protists
Fotu1666	Potu306	1	0.94	terrace4	g:Archaeorhizomyces.1666	o:Glissomonadida.306	Fungi	Protists
Fotu1666	Potu310	1	0.94	terrace4	g:Archaeorhizomyces.1666	g:Vampyrella.310	Fungi	Protists
Fotu1666	Potu909	1	0.94	terrace4	g:Archaeorhizomyces.1666	g:Acanthamoeba.909	Fungi	Protists
Fotu1666	Potu92	1	0.94	terrace4	g:Archaeorhizomyces.1666	f:Allapsidae.92	Fungi	Protists
Fotu1669	Potu423	1	0.94	terrace4	g:Archaeorhizomyces.1669	f:Allapsidae.423	Fungi	Protists
Fotu1718	Fotu634	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Oidiodendron.634	Fungi	Fungi
Fotu1718	Fotu78	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Penicillium.78	Fungi	Fungi
Fotu1718	Potu1094	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Mesofila.1094	Fungi	Protists
Fotu1718	Potu250	1	0.94	terrace4	g:Archaeorhizomyces.1718	o:Variosea_X.250	Fungi	Protists
Fotu1718	Potu286	1	0.94	terrace4	g:Archaeorhizomyces.1718	f:Allapsidae.286	Fungi	Protists
Fotu1718	Potu312	1	0.94	terrace4	g:Archaeorhizomyces.1718	c:Filosa-Sarcomonadea.312	Fungi	Protists
Fotu1718	Potu348	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Allapsidae_X.348	Fungi	Protists
Fotu1718	Potu398	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Trebouxiophyceae_XXX.398	Fungi	Protists
Fotu1718	Potu541	1	0.94	terrace4	g:Archaeorhizomyces.1718	g:Flectomonas.541	Fungi	Protists
Fotu1718	Potu548	1	0.94	terrace4	g:Archaeorhizomyces.1718	o:Glissomonadida.548	Fungi	Protists
Fotu218	Fotu956	1	0.94	terrace4	g:Hyaloscypha.218	g:Mollisia.956	Fungi	Fungi
Fotu218	Potu1045	1	0.94	terrace4	g:Hyaloscypha.218	c:Bicoecea.1045	Fungi	Protists
Fotu218	Potu225	1	0.94	terrace4	g:Hyaloscypha.218	g:Allapsidae_X.225	Fungi	Protists
Fotu218	Potu747	1	0.94	terrace4	g:Hyaloscypha.218	o:Glissomonadida.747	Fungi	Protists
Fotu218	Potu757	1	0.94	terrace4	g:Hyaloscypha.218	o:Glissomonadida.757	Fungi	Protists
Fotu218	Potu968	1	0.94	terrace4	g:Hyaloscypha.218	g:Allpasidae_Group-Te.968	Fungi	Protists
Fotu219	Potu48	1	0.94	terrace4	g:Talaromyces.219	o:Glissomonadida.48	Fungi	Protists
Fotu228	Fotu989	1	0.94	terrace4	g:Meliniomyces.228	f:Venturiaceae.989	Fungi	Fungi
Fotu228	Potu130	1	0.94	terrace4	g:Meliniomyces.228	g:Assulina.130	Fungi	Protists
Fotu228	Potu1575	1	0.94	terrace4	g:Meliniomyces.228	f:Allapsidae.1575	Fungi	Protists
Fotu228	Potu306	1	0.94	terrace4	g:Meliniomyces.228	o:Glissomonadida.306	Fungi	Protists
Fotu246	Fotu458	1	0.94	terrace4	f:Herpotrichiellaceae.246	o:Helotiales.458	Fungi	Fungi
Fotu246	Potu425	1	0.94	terrace4	f:Herpotrichiellaceae.246	g:Allapsidae_X.425	Fungi	Protists
Fotu254	Potu571	1	0.94	terrace4	g:Aspergillus.254	g:Allapsidae_X.571	Fungi	Protists
Fotu256	Potu1148	1	0.94	terrace4	f:Herpotrichiellaceae.256	g:Allapsidae_X.1148	Fungi	Protists
Fotu256	Potu1347	1	0.94	terrace4	f:Herpotrichiellaceae.256	g:Vampyrella.1347	Fungi	Protists
Fotu256	Potu151	1	0.94	terrace4	f:Herpotrichiellaceae.256	f:Chrysophyceae_Clade-C.151	Fungi	Protists
Fotu256	Potu287	1	0.94	terrace4	f:Herpotrichiellaceae.256	g:Allapsidae_X.287	Fungi	Protists
Fotu256	Potu440	1	0.94	terrace4	f:Herpotrichiellaceae.256	g:Nucleocercomonas.440	Fungi	Protists
Fotu256	Potu574	1	0.94	terrace4	f:Herpotrichiellaceae.256	g:Pseudoplatyophrya.574	Fungi	Protists
Fotu288	Fotu459	1	0.94	terrace4	g:Penicillium.288	g:Oidiodendron.459	Fungi	Fungi
Fotu288	Fotu994	1	0.94	terrace4	g:Penicillium.288	f:Venturiaceae.994	Fungi	Fungi
Fotu288	Potu1113	1	0.94	terrace4	g:Penicillium.288	g:Spongomonas.1113	Fungi	Protists
Fotu289	Potu218	1	0.94	terrace4	g:Penicillium.289	o:Craspedida.218	Fungi	Protists
Fotu289	Potu390	1	0.94	terrace4	g:Penicillium.289	g:Allapsidae_X.390	Fungi	Protists
Fotu289	Potu424	1	0.94	terrace4	g:Penicillium.289	g:LKM74-lineage_X.424	Fungi	Protists
Fotu289	Potu425	1	0.94	terrace4	g:Penicillium.289	g:Allapsidae_X.425	Fungi	Protists
Fotu314	Fotu994	1	0.94	terrace4	o:Cantharellales.314	f:Venturiaceae.994	Fungi	Fungi
Fotu314	Potu1231	1	0.94	terrace4	o:Cantharellales.314	o:Kinetoplastida.1231	Fungi	Protists
Fotu314	Potu1575	1	0.94	terrace4	o:Cantharellales.314	f:Allapsidae.1575	Fungi	Protists
Fotu314	Potu310	1	0.94	terrace4	o:Cantharellales.314	g:Vampyrella.310	Fungi	Protists
Fotu314	Potu747	1	0.94	terrace4	o:Cantharellales.314	o:Glissomonadida.747	Fungi	Protists
Fotu314	Potu909	1	0.94	terrace4	o:Cantharellales.314	g:Acanthamoeba.909	Fungi	Protists
Fotu330	Potu111	1	0.94	terrace4	g:Phialocephala.330	g:Trinematidae_X.111	Fungi	Protists
Fotu330	Potu1113	1	0.94	terrace4	g:Phialocephala.330	g:Spongomonas.1113	Fungi	Protists
Fotu330	Potu130	1	0.94	terrace4	g:Phialocephala.330	g:Assulina.130	Fungi	Protists
Fotu330	Potu395	1	0.94	terrace4	g:Phialocephala.330	g:Chrysophyceae_Clade-H_X.395	Fungi	Protists
Fotu330	Potu58	1	0.94	terrace4	g:Phialocephala.330	g:Asterochloris.58	Fungi	Protists
Fotu330	Potu909	1	0.94	terrace4	g:Phialocephala.330	g:Acanthamoeba.909	Fungi	Protists
Fotu459	Fotu991	1	0.94	terrace4	g:Oidiodendron.459	g:Hyaloscypha.991	Fungi	Fungi
Fotu459	Potu577	1	0.94	terrace4	g:Oidiodendron.459	o:Hypotrichia.577	Fungi	Protists
Fotu483	Potu1289	1	0.94	terrace4	g:Oidiodendron.483	o:Rotaliida.1289	Fungi	Protists
Fotu483	Potu1320	1	0.94	terrace4	g:Oidiodendron.483	g:Cercomonas.1320	Fungi	Protists
Fotu483	Potu60	1	0.94	terrace4	g:Oidiodendron.483	g:Rhogostoma-lineage_X.60	Fungi	Protists
Fotu484	Fotu841	1	0.94	terrace4	g:Oidiodendron.484	f:Hyaloscyphaceae.841	Fungi	Fungi
Fotu484	Potu164	1	0.94	terrace4	g:Oidiodendron.484	c:Filosa-Sarcomonadea.164	Fungi	Protists
Fotu484	Potu486	1	0.94	terrace4	g:Oidiodendron.484	g:Paracercomonas.486	Fungi	Protists
Fotu484	Potu520	1	0.94	terrace4	g:Oidiodendron.484	f:Oxytrichidae.520	Fungi	Protists
Fotu484	Potu576	1	0.94	terrace4	g:Oidiodendron.484	g:Coccomyxa.576	Fungi	Protists
Fotu506	Potu676	1	0.94	terrace4	g:Oidiodendron.506	g:Allapsidae_X.676	Fungi	Protists
Fotu506	Potu768	1	0.94	terrace4	g:Oidiodendron.506	g:Prorocentrum.768	Fungi	Protists
Fotu508	Fotu988	1	0.94	terrace4	g:Oidiodendron.508	f:Venturiaceae.988	Fungi	Fungi
Fotu508	Potu1198	1	0.94	terrace4	g:Oidiodendron.508	g:Bodo.1198	Fungi	Protists
Fotu508	Potu1799	1	0.94	terrace4	g:Oidiodendron.508	g:Spongomonas.1799	Fungi	Protists
Fotu508	Potu1871	1	0.94	terrace4	g:Oidiodendron.508	g:Cyrtolophosis.1871	Fungi	Protists
Fotu508	Potu225	1	0.94	terrace4	g:Oidiodendron.508	g:Allapsidae_X.225	Fungi	Protists
Fotu508	Potu305	1	0.94	terrace4	g:Oidiodendron.508	o:Glissomonadida.305	Fungi	Protists
Fotu508	Potu367	1	0.94	terrace4	g:Oidiodendron.508	g:Rhogostoma-lineage_X.367	Fungi	Protists
Fotu508	Potu374	1	0.94	terrace4	g:Oidiodendron.508	o:Glissomonadida.374	Fungi	Protists
Fotu530	Potu1575	1	0.94	terrace4	g:Leptodontidium.530	f:Allapsidae.1575	Fungi	Protists
Fotu539	Potu251	1	0.94	terrace4	g:Leptodontidium.539	o:Variosea_X.251	Fungi	Protists
Fotu539	Potu352	1	0.94	terrace4	g:Leptodontidium.539	f:Allapsidae.352	Fungi	Protists
Fotu539	Potu429	1	0.94	terrace4	g:Leptodontidium.539	o:Glissomonadida.429	Fungi	Protists
Fotu539	Potu487	1	0.94	terrace4	g:Leptodontidium.539	o:Cryomonadida.487	Fungi	Protists
Fotu539	Potu499	1	0.94	terrace4	g:Leptodontidium.539	f:Allapsidae.499	Fungi	Protists
Fotu539	Potu520	1	0.94	terrace4	g:Leptodontidium.539	f:Oxytrichidae.520	Fungi	Protists
Fotu539	Potu576	1	0.94	terrace4	g:Leptodontidium.539	g:Coccomyxa.576	Fungi	Protists
Fotu539	Potu58	1	0.94	terrace4	g:Leptodontidium.539	g:Asterochloris.58	Fungi	Protists
Fotu539	Potu875	1	0.94	terrace4	g:Leptodontidium.539	g:Ochromonas.875	Fungi	Protists
Fotu539	Potu92	1	0.94	terrace4	g:Leptodontidium.539	f:Allapsidae.92	Fungi	Protists
Fotu57	Fotu70	1	0.94	terrace4	g:Meliniomyces.57	g:Botryobasidium.70	Fungi	Fungi
Fotu57	Potu1289	1	0.94	terrace4	g:Meliniomyces.57	o:Rotaliida.1289	Fungi	Protists
Fotu57	Potu167	1	0.94	terrace4	g:Meliniomyces.57	c:Trebouxiophyceae.167	Fungi	Protists
Fotu57	Potu890	1	0.94	terrace4	g:Meliniomyces.57	o:Chrysophyceae_X.890	Fungi	Protists
Fotu58	Fotu78	1	0.94	terrace4	g:Meliniomyces.58	g:Penicillium.78	Fungi	Fungi
Fotu58	Fotu788	1	0.94	terrace4	g:Meliniomyces.58	g:Acremonium.788	Fungi	Fungi
Fotu58	Potu210	1	0.94	terrace4	g:Meliniomyces.58	f:Limnofilidae.210	Fungi	Protists
Fotu58	Potu716	1	0.94	terrace4	g:Meliniomyces.58	o:Glissomonadida.716	Fungi	Protists
